course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags
https://skills.yourlearning.ibm.com/activity/SN-COURSE-V1:COGNITIVECLASS+DV0151EN+V1,data_visualization,eLearning,Data Visualization with R,3 hrs,42 learners have completed this activity in the past 12 months.,,,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Data visualization is the presentation of data with graphics. It's a way to summarize your findings and display it in a form that facilitates interpretation and can help in identifying patterns or trends. In this course you will learn how to create beautiful graphics and charts, customizing the look and feel of them as you wish.</p></div>","['Learning Domain', 'Technical skills - Data']"
https://skills.yourlearning.ibm.com/activity/URL-ADSZJZB-AX8,data_visualization,Video,The Art of Data Visualization | Off Book | PBS Digital Studios,7 mins 48 s,5035 learners have completed this activity in the past 12 months.,Average rating of 4.5 stars by 123 learners in the past 12 months.,123,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Humans have a powerful capacity to process visual information, skills that date far back in our evolutionary lineage. And since the advent of science, we have employed intricate visual strategies to communicate data, often utilizing design principles that draw on these basic cognitive skills. In a modern world where we have far more data than we can process, the practice of data visualization has gained even more importance. From scientific visualization to pop infographics, designers are increasingly tasked with incorporating data into the media experience. Data has emerged as such a critical part of modern life that it has entered into the realm of art, where data-driven visual experiences challenge viewers to find personal meaning from a sea of information, a task that is increasingly present in every aspect of our information-infused lives.<br/><br/>
 Data analysts use visualizations like charts, graphs, and maps to help people understand the data’s meaning. Done right, these data visualizations bring clarity and simplicity to complicated issues.<br/><br/>
 This video is presented by PBS Digital Studios.<br/><br/>
 After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.<br/><br/><strong>Note</strong>: On the video toolbar, go to <strong>Settings</strong>, <strong> </strong>select <strong>Subtitles</strong>, <strong> </strong>select <strong>English</strong>, and then select <strong>Auto-Translate</strong> to enable subtitles in a language of your choice from the drop-down.</p></div>","['Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data']"
https://skills.yourlearning.ibm.com/activity/URL-569905DA9552,data_visualization,eLearning,Data Analysis and Visualization Foundations - Coursera,32 hrs,427 learners have completed this activity in the past 12 months.,Average rating of 3.5 stars by 19 learners in the past 12 months.,19,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Data Analysis and Visualization Foundations on Coursera pour Social Builder</p></div>","['Learning Domain', 'Technical skills - Data', 'Lightcast Skills Taxonomy', 'Data Analysis Skill']"
https://skills.yourlearning.ibm.com/activity/SN-COURSE-V1:BIGDATAU+ST0101EN+V1,data_visualization,eLearning,Statistics 101,3 hrs,179 learners have completed this activity in the past 12 months.,,,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Welcome to the Statistics 101 course, taught by Murtaza Haider, Assistant Professor at Ryerson University. Statistics is one of the most challenging topics to learn, but Murtaza brings a gentle introduction to statistics in practice. Learn about descriptive statistics, variance, probability, correlation, and data visualization. This course ends with a fully-guided statistics exercise exploring the “hot” topic of: do good looking professors get better teaching evaluations? A free trial of SPSS Statistics is included in this course.</p></div>","['Learning Domain', 'Technical skills - Data', 'Lightcast Skills Taxonomy', 'Statistics Skill']"
https://skills.yourlearning.ibm.com/activity/URL-X3PAOMCRTJQ,data_visualization,Video,Data Science in 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn,4 mins 38 s,2111 learners have completed this activity in the past 12 months.,Average rating of 4 stars by 124 learners in the past 12 months.,124,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Data Science is basically dealing with unstructured and structured data. Data Science is a field that comprises of everything that is related to data cleansing, preparation, and analysis. In simple terms, it is the umbrella of techniques used when trying to extract insights and information from data. 
<br/>
<br/>
In this video, you will learn about: 
<ul>
<li>The life of a Data Scientist</li>
<li>Steps in Data Science project 
  <ul>
<li>Understanding the business problem</li>
<li>Data acquisition</li>
<li>Data preparation</li>
<li>Exploratory data analysis</li>
<li>Data modeling</li>
<li>Visualization and communication</li>
<li>Deploy and maintenance</li>
</ul></li>
<li>Roles offered to a Data Scientist</li>
<li>Salary of a Data Scientist</li>
</ul>After you complete this activity, select <strong>Mark complete</strong> for completion credit. 
<br/>
<br/><strong>Note</strong>: On the video toolbar, go to <strong>Settings</strong>, <strong> </strong>select <strong>Subtitles</strong>, <strong> </strong>select <strong>English</strong>, and then select <strong>Auto-Translate</strong> to enable subtitles in a language of your choice from the drop-down.</div>","['Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Communications Skill', 'Data Modeling Skill', 'Data Science Skill']"
https://skills.yourlearning.ibm.com/activity/ISG-SLA5040,data_visualization,eLearning,Cyber Threat Management Badge,30 mins,36 learners have completed this activity in the past 12 months.,Average rating of 5 stars by 1 learner in the past 12 months.,1,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p> Cyber Threat Management The badge earner has been invited to join IBM virtually for 2 days of hands on Cyber Threat Management training, to learn how IBM solutions are dramatically reducing the detection and response time to cyber threats, from both external threat actors and the equally concerning insider threat. This is a unique hands-on opportunity to experience how QRadar and Resilient provide a comprehensive data threat detection and mitigation solution (SIEM/IR). This training provides hands-on lab exercises with the powerful analysis and visualization platform, i2/EIA (Analyst's Notebook). Finally, you learn how the Threat Management Portfolio leverages Machine Learning, Automation, Artificial Intelligence, and the MITRE ATT&amp;CK Framework, to increase workflow efficiency, accountability, and accuracy throughout the process.</p>Get 2 days of hands-on Cyber Threat Management training, to learn how IBM solutions are dramatically reducing the detection and response time to thwart cyber threats, both internal and external. 
<p>This course requires you register for an IBMid to access.</p></div>",[]
https://skills.yourlearning.ibm.com/activity/ILB-NKWWYDVYQEDQ1AE5,data_visualization,eLearning,Data Analysis Fundamentals,1 hr,2571 learners have completed this activity in the past 12 months.,Average rating of 5 stars by 117 learners in the past 12 months.,117,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>This course is designed to introduce you to data analysis. Data is everywhere and is an essential part of our lives. It’s all about what you do with the data. You will learn about why data analysis is important, types of data, databases, data analysis process steps, types of data analysis, data visualization, and tools commonly used to manage and visualize data. You will also learn the answers to some frequently asked questions about the career and life of a data analyst.</p></div>","['Learning Domain', 'Technical skills - Data', 'Lightcast Skills Taxonomy', 'Data Analysis Skill']"
https://skills.yourlearning.ibm.com/activity/MDL-217,data_visualization,eLearning,"Clean, Refine, and Visualize Data with IBM Watson Studio",1 hr 35 mins,51275 learners have completed this activity in the past 12 months.,Average rating of 4.5 stars by 619 learners in the past 12 months.,619,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">In this course, you will practice cleaning, refining, and visualizing data, in a series of simulations, using IBM Watson Studio with the data refinery tool.
<br/>
<br/>
<p><strong>What you’ll learn</strong><br/></p>
<p>After completing this course, you should be able to:<br/></p>
<p></p>
<ul>
<li>Explain the purpose and key features of IBM Watson Studio<br/></li>
<li>Set up a new project in IBM Watson Studio<br/></li>
<li>Import a data set<br/></li>
<li>Clean data using the data refinery tool<br/></li>
<li>Refine data using the data refinery tool<br/></li>
<li>Create a data visualization<br/></li>
<li>Conclude insights from a data visualization<br/></li>
</ul>
<p></p></div>","['Badge Learning', 'Data Fundamentals', 'Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data']"
https://skills.yourlearning.ibm.com/activity/MDL-215,data_visualization,eLearning,Introduction to Data Concepts,1 hr 15 mins,70630 learners have completed this activity in the past 12 months.,Average rating of 4.5 stars by 2070 learners in the past 12 months.,"2,070","<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">In this course, you will become familiar with fundamental data concepts such as types of data, big data, the typical steps in the data analytics process, and data visualization.
<br/>
<br/>
<p><strong>What you’ll learn</strong><br/></p>
<p>After completing this course, you should be able to:<br/></p>
<p></p>
<ul>
<li>Explain the importance of data in a digital world<br/></li>
<li>Differentiate between unstructured and structured data<br/></li>
<li>Identify the purpose of a database<br/></li>
<li>Differentiate between quantitative and qualitative data<br/></li>
<li>Describe the five V’s of big data<br/></li>
<li>Describe the four types of data analytics<br/></li>
<li>Explain the work involved in each step of the data analysis process<br/></li>
<li>Identify the purpose of a data visualization<br/></li>
<li>Recognize different charts to display data visualizations in the best way<br/></li>
</ul>
<p></p></div>","['Badge Learning', 'Data Fundamentals', 'Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Data Analysis Skill']"
https://skills.yourlearning.ibm.com/activity/PLAN-BC0FAEE8E439,data_visualization,Learning Plan,Data Fundamentals (Earn a credential!),About 7 hours,38397 learners have completed this activity in the past 12 months.,Average rating of 4.5 stars by 1081 learners in the past 12 months.,"1,081","<div dir=""ltr"" lang=""en"" translate=""yes""><p>Do you love to discover meaning in facts and numbers? Learn the concepts and methods of data science and how its discoveries change the world. Then get hands-on practice cleaning, refining, and visualizing data, in a series of simulations, using IBM Watson Studio with the data refinery tool. Finish by gathering tips and resources that can help you launch a great career in data science. <br/>
   <br/>
 Complete the following required courses to earn an industry-recognized IBM SkillsBuild digital credential called <strong>Data Fundamentals</strong>:</p>
<ol>
<li>Introduction to Data Concepts</li>
<li>Data Science in Our World</li>
<li>Overview of Data Tools and Languages</li>
<li>Clean, Refine, and Visualize Data with IBM Watson Studio</li>
<li>Your Future in Data: The Job Landscape</li>
</ol>
<p>  <br/><strong>What you’ll learn</strong> <br/>
 After completing <i>Data</i> <i>Fundamentals</i>, you should be able to:</p>
<ul>
<li>Describe fundamental data concepts including types of data, big data, analytics techniques, typical steps in the data analytics process, and data visualization</li>
<li>Identify widely adopted data science methodologies and explain the activities in a typical data science project</li>
<li>Identify applications of data science across industries in the world</li>
<li>Describe the role of a data analyst, data scientist, and data engineer</li>
<li>Identify the purpose and use of some common data analysis and visualization tools</li>
<li>Clean, refine, and visualize data using IBM Watson Studio with the data refinery tool</li>
<li>Recognize the job market, responsibilities and skill sets of a data analyst and data scientist, and resources and learning opportunities to explore</li>
</ul>
<p>  <br/>
 The knowledge and skills in these courses build on each other, so SkillsBuild recommends that you complete the courses in the order in which they are presented. <br/><br/><strong>Language:</strong> English, Arabic, French <br/>
   <br/>
 Select <strong>Enroll</strong> to enroll in this learning plan and get started!</p></div>","['Badge Learning', '000 All digital credentials', 'Data Fundamentals', 'Badge Learning - Academia', '000 All digital credentials - Academia', 'Fundamentals', 'All Fundamentals', 'Learning Domain', 'Technical skills - Data', 'Learning Domain Primary', 'Data', 'Lightcast Skills Taxonomy', 'Data Analysis Skill', 'Data Science Skill']"
