,course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags
84,https://skills.yourlearning.ibm.com/activity/ISG-SLA7239,Cybersecurity,eLearning,IBM Security Guides Clients to Zero Trust,1 hr 30 mins,63 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 3 learners in the past 12 months.,3,"About this learning activityStudents of this course learn how IBM implements zero trust principles, and how IBM aids clients as they build a zero trust framework with suitable IBM Security solutions that integrate to lay a solid zero trust foundation across enterprises.
This course is for anyone who wants to learn about zero trust concepts and strategies that can secure their projects and organizations.
Watch these 4 videos to learn the IBM point of view, and its solutions:

IBM Security General Manager on security strategy
Zero trust approach to developing a cybersecurity strategy - and where IBM fits
IBM Security Command Center simulation at the Cyber Range
IBM Security Framing and Discovery Workshop

There is no prior learning required, though this course follows the Zero Trust Introduction (SLA7237) and Zero Trust Architecture and Business Initiatives (SLA7238) courses.Students of this course learn how IBM implements zero trust principles, and how IBM aids clients as they build a zero trust framework with suitable IBM Security solutions that integrate to lay a solid
This course requires you register for an IBMid to access.","['Learning Domain Primary', 'Cybersecurity']"
85,https://skills.yourlearning.ibm.com/activity/URL-E9CE10CB13FD,Cybersecurity,Video,CompTIA Security+ Training Course,13 hrs 45 mins,110 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 12 learners in the past 12 months.,12,"About this learning activity* Identify common malware technologies and attack types* Install and configure hardware and software security technologies* Troubleshoot common security issues* Securely deploy mobile devices* Implement secure network architectures and systems design* Implement identity and access management controls* Explain organization security and business impact analysis concepts* Understand cryptography algorithms and public key infrastructure technologiesPresented by Professor Messer.After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Troubleshooting (Problem Solving) Skill', 'Algorithms Skill']"
86,https://skills.yourlearning.ibm.com/activity/URL-5051063FE6B2,Cybersecurity,Webpage,COVID-19 Action Guide: Beyond the Great Lockdown | IBM Institute for Business Value,20 mins,165 learners have completed this activity in the past 12 months. ,Average rating of 3.5 stars by 2 learners in the past 12 months.,2,"About this learning activityThis special report provides such a framework, organized around seven key imperatives that will be useful for any organization’s executive team. These seven areas are: 

Empower a remote workforce
Engage customers virtually
Remote access to everything
Accelerate agility and efficiency
Protect against new cybersecurity risks
Reduce operational costs and enhance supply chain continuity
Support health providers and government services
This guide is practical and actionable, offering a set of activities that should be addressed immediately, if they haven't been already. It also suggests longer-term consequences and persistent changes that COVID-19 has brought to industries, companies and individual habits. 


These changes require actions now to ensure companies adapt to what will be a new, different kind of normal. There’s much to do and it will seem daunting. The entire executive team will need to be engaged. Our different normal will include new habits—organizational, social and cultural. Each leader will have a role to play in preparing the organization for a successful future. Let’s get to it. 


This report is presented by IBM Institute for Business Value. 


After you complete this activity, return to this page to select  Mark complete for completion credit.  

Note: This activity is available only in English. 

 ","['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
87,https://skills.yourlearning.ibm.com/activity/URL-4E212FEC9342,Cybersecurity,Video,Professor Messer’s 220-1001 Core 1 CompTIA A+ Training Course,30 mins,336 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 6 learners in the past 12 months.,6,"About this learning activityThis video-based online course will provide you with the knowledge needed to prepare you for the 220-1001 Core 1 CompTIA A+ exam. CompTIA is the Computing Technology Industry Association. CompTIA’s A+ certification is one of the most popular IT certifications in the world.
 This course is designed to give you a strong foundation in technology. So whether you’re looking for your first job or whether you’re looking for a better job in IT, this course would apply to you.
 The course videos are broken into bit-sized chunks. All of the videos follow the CompTIA exam objectives.
 Each section in the course includes a series of videos on specific topics. The sections include:

An Overview of the A+ Certification
Mobile Devices
Networking
Hardware
Virtualization and Cloud Computing
Hardware and Network Troubleshooting


 You will also find transcribed text below the videos and video recordings of past study groups.
 This course is offered by Professor Messer. The Professor Messer mission is to provide quality technology information and training, including specialized training courses for CompTIA A+, CompTIA Network+, and CompTIA Security+. Their training courses have become popular study resources for some of the IT industry’s most popular certifications.
 After you complete this activity, return to this page to select Mark complete to verify you checked out the course and enter the actual learning time you spent for your completion credit.Note: On the video toolbar, go to Settings, select Subtitles, select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
88,https://skills.yourlearning.ibm.com/activity/URL-438CC16D94AC,Cybersecurity,Video,IP 101 – An Intellectual Property Primer (U.S.),51 mins,115 learners have completed this activity in the past 12 months. ,Average rating of 3.5 stars by 5 learners in the past 12 months.,5,"About this learning activityThis on-demand webinar, presented by lawyers from Jones Day and IBM, is part of a series of webinars covering legal education topics for small business owners and entrepreneurs in the United States.  

Webinar summary:

Intellectual property law protects non-tangible work or invention that is the result of one’s creativity.  U.S. law contemplates four primary regimes of intellectual property protection: trademarks, patents, trade secrets, and copyrights.  These four realms of protection overlap and each has its own advantages and disadvantages regarding difficulty in procuring, cost, and enforceability.  Importantly, certain missteps can be made (e.g., public disclosures, failure to implement proper security controls) that could jeopardize the ability to protect and enforce one’s intellectual property.  This presentation teaches the basics of intellectual property protection in the U.S. to enable identification of intellectual property issues so that companies can make thoughtful decisions on protection. 

Language: English  


After you complete this activity, return to this page to select Mark complete for completion credit. 

Resources:
Invention Disclosure Form
Presentation slides

Disclaimer:  

By clicking Go to this activity, you agree to the following:  

Any presentation by the presenting lawyers and the firms and companies with which they work should not be considered or construed as legal advice on any individual matter or circumstance. The distribution of this presentation or its content is not intended to create, and receipt of it does not constitute, an attorney-client relationship. The contents of this document are intended for general information purposes only and may not be quoted or referred to in any other presentation, publication or proceeding without the prior written consent of the presenting lawyers and/or the firms and companies with which they work, which may be given or withheld at their discretion. The views set forth herein are the personal views of the authors and do not necessarily reflect those of the firms and companies with which they work. Any listener of any presentation pursuant to this program who needs legal advice should consult an attorney for that purpose.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Security Controls Skill']"
89,https://skills.yourlearning.ibm.com/activity/URL-9817D4B0366D,Cybersecurity,eLearning,IBM QRadar SIEM Foundation Badge | IBM Security Learning Academy,14 hrs,166 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 11 learners in the past 12 months.,11,"About this learning activityWelcome to the learning offerings for the  IBM QRadar SIEM Foundation badge. IBM QRadar is a network security intelligence and analytics software that detects cybersecurity attacks and network breaches to take action before any considerable damage is done or begin to immediately respond to any critical data losses.


This is an IBM-issued and IBM-recognized skill badge that demonstrates learners have knowledge of various QRadar deployments architecture and key concepts such as user management, domains and tenants, assets, network hierarchy, flows, events, rules, offenses, reference data, data obfuscation, and reporting.


All courses are free of charge and you will complete them on the IBM Security Learning Academy.

Click the Enroll button.
Then, you will be prompted to log in. For first time users, your User ID must be the email address linked to your IBMid. If you don't have an IBMid, you will create one.
When the course page displays, you will find information and a listing of all courses. Begin with the Why QRadar SIEM? course.
The online self-paced courses offer learning videos and lab exercises. You will get completion credit in the IBM Security Learning Academy. You must successfully complete each of the required courses and pass the quiz with a score of 80 percent or higher. When you complete all courses, the quiz is enabled.


When you complete all courses, be sure to return to this Your Learning activity page to select Mark Complete for completion credit.

Note: The courses are available only in English. However, many of the learning videos offer closed captioning in several languages.


The estimated duration is 14 hours.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Management Skill', 'Security Information And Event Management (SIEM) Skill', 'Cyber Security Skill']"
90,https://skills.yourlearning.ibm.com/activity/URL-5E275704D9E9,Cybersecurity,Experiential,サイバーセキュリティー疑似体験ゲーム : TERMINAL | IBM,1 hr,14 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 1 learner in the past 12 months.,1,"About this learning activityもしあなたがサイバー攻撃に対応する立場になったら、どうしますか？

サイバー攻撃が起きている状況では、何が起こっているのかを素早く把握し、次に何をすべきかを把握しなければなりません。健康と安全を考慮し、情報とコミュニケーションを管理し、データ分析から法的要件まで、氾濫する問題に対処しなければなりません。様々なチームからの全面的なビジネス対応が求められます。

IBM Cybersecurity Ops: TERMINALゲームにチャレンジしてください。あなたはハッカーの攻撃から空港を守れるでしょうか！？
このゲームには以下のような特長があります。

    IBMのセキュリティー・コマンド・センターを疑似体験できます
    サイバーセキュリティの脅威に対する認識を高められます
    彼らと戦うために必要なことを知ることができます


このゲームでは、攻撃が展開するにつれてあなたへのプレッシャーが高まっていきます。あなたは様々な役割を演じ、あなたの決断が重要になります。報道レポーターからの電話を受けるか否か? 起きていることをレポーターにどう伝えるか？危険にさらされている重要なシステムをシャットダウンするか？ネットワークから削除するか？安全を優先するために重要なことは？慎重に、適切な時間内に選択してください。時は刻々と過ぎています。

このゲームは、実際のサイバー攻撃のための訓練を目的としたものではありませんが、このシミュレーション型ゲームの展開は明快で、シナリオに没頭して楽しめるでしょう。

このアクティビティを完了したら、このページに戻って「完了」を選択してください。

注：このアクティビティーはパソコンでアクセスしてください。

（参考）

ゲームで体験するサイバーセキュリティーの勘所 「TERMINAL」開発秘話
「TERMINAL」遊び方ガイド（PDF）
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
91,https://skills.yourlearning.ibm.com/credential/CREDLY-b8810a57-2c5a-4bbc-81f1-9bfc649ad13d,Cybersecurity,Digital Credential,Cybersecurity Fundamentals,6 Hours,64720 learners have earned this digital credential. ,0.0,0,"About this digital credentialThis badge earner demonstrates a foundational understanding of cybersecurity concepts, objectives, and practices. This includes cyber threat groups, types of attacks, social engineering, case studies, overall security strategies, cryptography, and common approaches that organizations take to prevent, detect, and respond to cyber attacks. This also includes an awareness of the job market. Badge earners can use this knowledge to pursue further education for a variety of roles in cybersecurity.
 
Languages: English, German, French, Spanish, Japanese, Brazilian Portuguese, Hindi, Czech, Italian, Arabic, Traditional Chinese, and Ukrainian
 
Complete the learning here: Cybersecurity Fundamentals (New design) or Cybersecurity Fundamentals","['Fundamentals', 'All Fundamentals']"
92,https://skills.yourlearning.ibm.com/credential/CREDLY-ce897036-6f39-4466-863f-0aa873f82213,Cybersecurity,Digital Credential,Explore Emerging Tech,Hours,37323 learners have earned this digital credential. ,0.0,0,"About this digital credentialBadges earners have an understanding of six emerging technologies that power today's jobs: AI, blockchain, cloud computing, cybersecurity, data and analytics, and the Internet of Things. Individuals know foundational concepts, terminology, and how technologies are applied to solve problems in organizations and business. Badge earners can use this knowledge to explore careers in tech.
 
Languages: English, German, French, Spanish, Brazilian Portuguese, Korean, Polish, Italian, Turkish, Traditional Chinese, Arabic, Hindi, Ukrainian, and Japanese
 
Complete the learning here: Explore Emerging Tech",[]
93,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1567444405323,Cybersecurity,Channel,Cybersecurity,0,0,0.0,"1,178","Educating yourself about security, or being “cybersecurity aware,” is your first line of defense to reduce threats. Cybersecurity refers to the practice of protecting networks, programs, computer systems, and their components from unauthorized digital access and attacks. Complete these to learn about cybersecurity fundamentals and the growing importance of cybersecurity in our digital world today.  


You have the option to complete the Cybersecurity Fundamentals course to earn an IBM-issued and recognized badge called Cybersecurity Fundamentals.","['Areas of Interest', 'Essential skills > Security']"
94,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1598541497696,Cybersecurity,Channel,"Fortinet FCF and FCA (previously NSE 1, NSE 2, and NSE 3)",0,0,0.0,67,"NSE 1, NSE 2 and NSE 3 have been replaced by Fortinet Certified Fundamentals and Fortinet Certified Associate

Note:
 Due to high demand of the old NSE 1, 2 and 3, we have updated SkillsBuild offerings to the new FCF and FCA levels. Learners can complete their learning and certification for these two levels.
 Vouchers for levels other than FCF and FCA are NOT offered by SkillsBuild

 

Fortinet Certified Fundamentals (FCF) - To achieve an FCF certification in Cybersecurity, professionals must complete the online core course and one of the elective online courses. FCF Learning Plan

Core Course- Introduction to the Threat Landscape.
Elective course selection depends on your job role:  
    
Getting Started in Cybersecurity is ideal for individuals in non-technical job positions that require a high-level understanding of the most important technical fundamentals of cybersecurity. Examples include security product sales people and company CEOs.
Technical Introduction to Cybersecurity is ideal for individuals in technical roles that require a more in-depth understanding of the fundamentals of cybersecurity. This course is also ideal for people who are pursuing a technical role in cybersecurity.


The Fortinet Certified Associate (FCA) in Cybersecurity certification validates your ability to execute high-level operations on a FortiGate device. This curriculum covers the fundamentals of operating the most common FortiGate features.There is one certification within the FCA level.  Ideal for: Cybersecurity operators, network security administrators of small and medium sized networks, or those with an NSE 3 certification.
  
FCA Learning Plan




 ",[]
95,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1588688270183,Cybersecurity,Channel,Cybersecurity-ACCES,0,0,0.0,"1,260","From the offense perspective, you will learn about cyber attackers, their tactics, social engineering, and high-profile case studies. From the defense perspective, you will learn about common approaches organizations take to prevent, detect, and respond to cyber attacks. You will also learn about career opportunities in this exciting, growing field.",[]
96,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1587031009018,Cybersecurity,Channel,PURPL UNICORN - Cybersecurity Introduction,0,0,0.0,"1,260",An introduction to Cyber Security and a chance to explore opportunities within the field.,[]
97,https://skills.yourlearning.ibm.com/channel/CNL_REC_TOPIC-CYBERSECURITY_PROFESSIONAL,Cybersecurity,Channel,Job roles: Cybersecurity professional recommendations,0,0,0.0,18,These recommendations are generated with Watson for the Job roles: Cybersecurity professional interest area. People with a similar learning history or demographic profile tended to take these activities from this interest area.,[]
98,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1580409324694,Cybersecurity,Channel,Core Skills: Cybersecurity Analyst,0,0,0.0,184,Cybersecurity professionals have a passion for securing systems and protecting data and have a keen interest in information technology. Core skills for cybersecurity professionals include proficiency in implementing information security measures and controls; communicating and managing risks; working with tools to monitor network activity to identify vulnerable points; and engaging with colleagues to act on breaches and resolve cyber threats. Cybersecurity professionals have prerequisite knowledge in network administration and system administration.,[]
99,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1617909184204,Cybersecurity,Channel,VetJobs & Covered6 Cyber Basics,0,0,0.0,17,"Want to get into cybersecurity? Gain insight into landing a role in the most in-demand field. Interested in learning basic fundamentals? This channel gives you the foundations of Cyber, common practices, in addition to understanding the basics of cloud technology, cloud platforms and models. Also, get access to our CompTIA Security+ training course.

This channel gives you the opportunity to earning a FREE Cybersecurity Fundamentals badge.

After this course is completed - let us help take you a step further:

Interested in an opportunity to earning a FREE Cybersecurity Fundamentals badge?
Interested in more advanced Cyber related coursing?
Reach out to your Counselor for questions and/or further assistance.",[]
100,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1709736181875,Cybersecurity,Channel,Microlearning | IBM SkillsBuild,0,0,0.0,66,"This channel is a collection of short learning activities that will introduce learners to topics like artificial intelligence, cybersecurity, data analytics, cloud computing, and data analytics. At the conclusion of each activity, there is a suggested course to explore next.",[]
101,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1673258874564,Cybersecurity,Channel,CANAL_DE_FORBES_EDUCATION,0,0,0.0,"1,260","En este canal aparecen los cursos que han sido seleccionados por la revista Forbes Education en el enlace:
 https://fortune.com/education/articles/these-4-free-data-and-cybersecurity-focused-courses-from-ibm-take-just-10-hours-to-complete/ 

Cybersecurity Fundamentals
Artificial Intelligence Fundamentals
Data Fundamentals
Information Technology Fundamentals
",[]
102,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1598873858087,Cybersecurity,Channel,Ciberseguridad,0,0,0.0,"1,260","Acceda a través de este canal al itinerario en español de Fundamentos de la Ciberseguridad y consiga la insignia Cybersecurity Fundamentals. Aprenderá sobre medidas y controles de seguridad de la información, la comunicación y la gestión de riesgos, entre otras cuestiones.",[]
103,https://skills.yourlearning.ibm.com/channel/CNL_LCB_1603308254059,Cybersecurity,Channel,Computer Science Principles | Khan Academy,0,0,0.0,7,"This is a curation of eight course units offered by Khan Academy to help build your knowledge and skills about computer science principles.
 It is a review course that includes 800+ practice questions, plus instructional articles and videos covering the topics of digital information, the Internet, cybersecurity, programming, algorithms, simulations, and data analysis.Note: It is designed to prepare for a U.S. college examination, however the computer science content is valuable more broadly.
 The content is offered in English.",[]
